id,date,category,amount,periodicity
0eaf01bf-36f0-4396-ae59-60ce113f84e2,2018-10-03T04:57:17.986188,Expenses/Entertainment,637.497961069632,none
6f6af5c0-4faf-47bc-b2a8-6489e36b4423,2018-10-03T04:57:17.986188,Expenses/Food,872.0738327040965,none
9546a5ef-0f06-4a31-a93d-efc3a262b103,2018-10-03T04:57:17.986188,Expenses/Education,682.2973056957949,none
a40a13d6-5174-4963-9c67-b6432c4f2525,2018-10-03T04:57:17.986188,Expenses/Transportation,447.3510341420942,none
a1d0f0f4-a0c8-476c-b619-7fc183c147ac,2018-10-03T04:57:17.986188,Expenses/Transportation,350.0937763207389,none
2cf5b446-ad1b-4825-b9d8-d8efce82da27,2018-10-03T04:57:17.986188,Expenses/Housing,294.76550607926725,none
235e614b-80cc-406f-9b98-1952ed9ac259,2018-10-03T04:57:17.986188,Expenses/Food,692.5997398049795,none
2bef4b75-02c5-4c8b-aa6f-25d45fff0c69,2018-10-03T04:57:17.986188,Expenses/Housing,867.6023599733082,none
bb41b8da-094e-4368-ad57-9f34e62b9a3e,2018-10-04T04:57:17.986188,Expenses/Others,609.2771768753444,none
3d286531-7c09-48e2-8683-78e55f6a2e49,2018-10-04T04:57:17.986188,Expenses/Entertainment,557.557922354699,none
895935c1-b451-42dd-a488-6bdf1d5d3978,2018-10-04T04:57:17.986188,Expenses/Others,473.67708923325563,none
b21d2ce0-5657-46fd-9fc5-49b42028f6f7,2018-10-04T04:57:17.986188,Expenses/Education,775.7416309030033,none
a1408389-cc10-4ff2-bbe5-3c4ff90684d8,2018-10-04T04:57:17.986188,Expenses/Housing,399.4921923227062,none
b33e9dfb-ce16-43b2-8696-62d76063953a,2018-10-04T04:57:17.986188,Expenses/Entertainment,420.32691853085817,none
5748efe1-a9c9-44e7-84b4-014268dda52d,2018-10-05T04:57:17.986188,Expenses/Food,522.8766720522167,none
32fe5d2f-7335-40c4-ad9f-35d7e38d188e,2018-10-05T04:57:17.986188,Expenses/Entertainment,464.7377468578518,none
517c74e4-f203-4ce7-b173-ebee99330095,2018-10-05T04:57:17.986188,Expenses/Education,663.9284998106639,none
f6a7abfe-d93b-4c78-932c-8b07b1bd1533,2018-10-05T04:57:17.986188,Expenses/Health,530.905204955638,none
a0f986fe-a8af-4d04-be45-67d2fa99fe31,2018-10-05T04:57:17.986188,Expenses/Transportation,291.9113529898813,none
b5a5f61e-0b8e-44b9-9354-41ee44c1adb5,2018-10-06T04:57:17.986188,Expenses/Housing,691.9769384446824,none
8a01c8d4-e035-49eb-92c9-a3708e974d5d,2018-10-06T04:57:17.986188,Expenses/Others,524.0858588954127,none
94dfc021-7046-45a5-81f2-8312f8179a3b,2018-10-07T04:57:17.986188,Expenses/Education,792.0129651023549,none
d68fc4c8-acaa-45bd-aa75-7d582695d101,2018-10-07T04:57:17.986188,Expenses/Education,804.0580425729454,none
f5b72b8e-2ea9-4ed4-96f7-2bbbbaa495fc,2018-10-07T04:57:17.986188,Expenses/Food,964.7177874918293,none
2df91926-a947-4700-b636-4104187c19f3,2018-10-07T04:57:17.986188,Expenses/Housing,290.57763076204577,none
f39a9faa-915c-4dcb-8bf5-7141324368ca,2018-10-08T04:57:17.986188,Expenses/Food,381.8337505660152,none
2f943448-4667-47a4-823b-8687c542cf34,2018-10-08T04:57:17.986188,Expenses/Transportation,625.538491823293,none
5ab72d3c-b578-449e-b73a-560576a4f106,2018-10-08T04:57:17.986188,Expenses/Food,779.9498240803573,none
e0612ea3-30d6-4924-9efa-e68c9fc4ce73,2018-10-09T04:57:17.986188,Expenses/Food,371.0964237020395,none
4a58ec29-ef92-41f2-a8f4-c93bcedc4ad0,2018-10-10T04:57:17.986188,Expenses/Others,289.5153807961322,none
39ddffc4-417c-4f77-8ef7-b681154c7abf,2018-10-10T04:57:17.986188,Expenses/Others,284.6973272605612,none
9e157f8c-bc46-4f13-bf40-3b55fe559c87,2018-10-10T04:57:17.986188,Expenses/Others,683.0130603115949,none
de3aea24-f676-4f00-8a73-247954422826,2018-10-10T04:57:17.986188,Expenses/Housing,749.1718940987695,none
927990d9-29da-4bd9-9db3-2d11864b255d,2018-10-10T04:57:17.986188,Expenses/Transportation,395.1291687874242,none
1260e97f-4e4e-4880-ba6a-e505a4fa9268,2018-10-10T04:57:17.986188,Expenses/Others,273.01297580446857,none
e79ed551-7fdc-4180-b1fd-fa7286b7272c,2018-10-10T04:57:17.986188,Expenses/Others,689.6879754995387,none
d42a2d71-0c09-49cf-a0f0-b6115f7f4f8d,2018-10-10T04:57:17.986188,Expenses/Housing,782.9115954131692,none
ed0650d2-6e9e-41c4-87f9-a6d6cff6d02d,2018-10-10T04:57:17.986188,Expenses/Health,353.4970335146803,none
17c2bfd1-bd45-40a6-a811-5b795569d376,2018-10-10T04:57:17.986188,Expenses/Health,333.325042993672,none
eaf21c38-8a46-43ed-b93b-ed36d3ae4ba2,2018-10-10T04:57:17.986188,Expenses/Health,764.4182822578276,none
b724988d-6e2b-4c7a-8dfb-b00e190e5603,2018-10-10T04:57:17.986188,Expenses/Transportation,884.2875704918586,none
a2cb8d93-d3c0-49a9-bef8-af563a2deef7,2018-10-11T04:57:17.986188,Expenses/Food,881.0378113503787,none
deabbcdc-ca7e-4b10-bedd-58bc7db7f112,2018-10-11T04:57:17.986188,Expenses/Education,932.0946021685938,none
326b76b2-4613-4815-acf7-b53362e8f912,2018-10-11T04:57:17.986188,Expenses/Entertainment,646.2121812695328,none
efe45450-6a07-4ff7-8359-49003162be9a,2018-10-11T04:57:17.986188,Expenses/Others,773.2645119637584,none
f78d912a-2526-4ff3-a067-6123955153ad,2018-10-11T04:57:17.986188,Expenses/Food,485.0786383911859,none
466b5441-1e91-4e89-99ff-7f3804cf88d9,2018-10-12T04:57:17.986188,Expenses/Entertainment,287.4402699220941,none
ff022dad-418b-4719-9baa-3bde8a47d36d,2018-10-12T04:57:17.986188,Expenses/Health,436.8859127256105,none
f21093cd-4b53-4c83-bbc9-803e556e9f5a,2018-10-12T04:57:17.986188,Expenses/Education,683.8645587285962,none
480fa601-f11b-49e4-847b-5f07947f2dc4,2018-10-12T04:57:17.986188,Expenses/Health,921.7941920219478,none
65c68e6d-63bd-4ddb-b1a9-26f626b36383,2018-10-12T04:57:17.986188,Expenses/Others,484.4524580665192,none
dd68625f-8039-417e-bfbc-ef5701b2ff9b,2018-10-12T04:57:17.986188,Expenses/Others,371.95508368551,none
01cc9028-e788-4f3e-a63f-271e746a33a6,2018-10-12T04:57:17.986188,Expenses/Others,688.0194708674398,none
b661836b-3a2a-4cf0-ba5c-ebdb8f6966e0,2018-10-12T04:57:17.986188,Expenses/Others,949.6481096983641,none
7d8977e2-1690-490b-954d-3dcf17e29e20,2018-10-12T04:57:17.986188,Expenses/Others,382.1158185268806,none
e54ec58e-5cc3-45cf-b55c-3b2917b9bc7a,2018-10-12T04:57:17.986188,Expenses/Entertainment,643.7603866643376,none
bfa19ff0-5d90-4a26-a20e-47116e82f8eb,2018-10-13T04:57:17.986188,Expenses/Transportation,821.9476100639142,none
b07b269b-c0d9-4788-b3f0-6f2460d0ef4a,2018-10-13T04:57:17.986188,Expenses/Others,561.013554997355,none
91764e73-8aca-464f-b68f-4bfbc16499b4,2018-10-13T04:57:17.986188,Expenses/Food,270.6615896072277,none
d7e28f86-ef13-4893-9ef2-7e69118034e8,2018-10-13T04:57:17.986188,Expenses/Transportation,606.596755708804,none
98ed70dd-ded3-4e0a-851e-ed6437184055,2018-10-13T04:57:17.986188,Expenses/Education,283.5062414388002,none
a70ad651-3dc1-4358-b6d0-aeb9e4424e57,2018-10-14T04:57:17.986188,Expenses/Education,723.5534067247272,none
dc08f755-a6cd-4120-8e86-042bba945ff9,2018-10-14T04:57:17.986188,Expenses/Housing,619.4444712919727,none
6a120017-0d5f-487e-95d5-d4f7d74d76c3,2018-10-14T04:57:17.986188,Expenses/Health,756.9717928813798,none
189e3668-e218-48c5-bf70-924127f68c54,2018-10-14T04:57:17.986188,Expenses/Food,918.1513875579244,none
b08c5b51-1c68-45e2-8a0e-1ad14c2c95b5,2018-10-14T04:57:17.986188,Expenses/Food,881.7752031814412,none
c9aa6aa0-8ffd-4df4-afd2-dfe1a00d53af,2018-10-14T04:57:17.986188,Expenses/Health,810.2457249077447,none
4bb88c16-a858-4d84-bd03-deef0d800132,2018-10-14T04:57:17.986188,Expenses/Housing,818.0964827232042,none
b1153fa7-98bd-44f2-86f2-20e3669eb994,2018-10-14T04:57:17.986188,Expenses/Education,709.7036680354463,none
4f7d69d1-af27-432e-b056-ce02eea3b601,2018-10-14T04:57:17.986188,Expenses/Entertainment,747.141076657439,none
da043c0f-8706-4b53-b6d7-f8a67ce039d6,2018-10-14T04:57:17.986188,Expenses/Housing,774.357265349258,none
2cd3642d-53c0-4c23-b7b3-1bc61c4d5193,2018-10-14T04:57:17.986188,Expenses/Entertainment,437.97754248841477,none
b517f17e-4974-46b1-8d86-a3a4c01d729b,2018-10-15T04:57:17.986188,Expenses/Housing,441.078410269714,none
da2568d2-1b98-43be-a1ba-03c3ae9e82bc,2018-10-15T04:57:17.986188,Expenses/Food,358.33580257471607,none
a6ae77fd-d8df-495e-b6a4-5c400d38062b,2018-10-17T04:57:17.986188,Expenses/Housing,422.8628145980466,none
22695c14-1d99-4eff-9ec1-e24ff81ae0f7,2018-10-17T04:57:17.986188,Expenses/Health,498.94727923046815,none
2ffe1d2c-8f2b-45c8-936e-a57b0bd4ea49,2018-10-17T04:57:17.986188,Expenses/Food,554.8749369177272,none
877bfb5f-99e5-4135-87ed-e246bed28548,2018-10-17T04:57:17.986188,Expenses/Others,696.8015740904833,none
210a0066-49db-447e-a8b7-eae85f5b4b52,2018-10-17T04:57:17.986188,Expenses/Others,448.7943407232369,none
2cb5bb8e-0830-41cd-999d-780a5d3fad07,2018-10-17T04:57:17.986188,Expenses/Entertainment,771.6972104674758,none
f357ad19-bdc7-4520-996c-92e3ff38025a,2018-10-18T04:57:17.986188,Expenses/Housing,584.2473641646156,none
ab55d57a-3869-4141-a8c5-0dc10dc81bb6,2018-10-18T04:57:17.986188,Expenses/Others,904.2982963534605,none
34b9fc34-1692-4312-831b-9e40d738061d,2018-10-18T04:57:17.986188,Expenses/Education,957.202853087311,none
a470f184-f639-43e1-b693-dd2a0624f52a,2018-10-18T04:57:17.986188,Expenses/Education,882.9204685507025,none
ee4efd5a-21e8-4037-9262-4a602ff15374,2018-10-18T04:57:17.986188,Expenses/Others,711.3988288337318,none
e4fe134b-0ae6-48a4-a4af-a6bdc1436435,2018-10-18T04:57:17.986188,Expenses/Others,850.9957763770228,none
afc4b360-9356-4cf4-90c3-b2f943bf4fea,2018-10-18T04:57:17.986188,Expenses/Entertainment,478.2810966964433,none
f68e08f8-53fd-47bf-afd4-7c02ecda4212,2018-10-18T04:57:17.986188,Expenses/Transportation,684.2891472281505,none
c52f7368-10a2-4fcc-98cb-420a742bf829,2018-10-18T04:57:17.986188,Expenses/Health,663.8048465935256,none
20b8b7be-c9e0-4222-9060-92ba34cf1035,2018-10-19T04:57:17.986188,Expenses/Entertainment,407.4003564847958,none
dcf70a8b-9d25-49f3-ac80-048b12ff3df0,2018-10-19T04:57:17.986188,Expenses/Others,796.7697001425017,none
de5e6c0b-5a64-4836-9b14-37bb925677f0,2018-10-19T04:57:17.986188,Expenses/Entertainment,787.788890943415,none
4d2a3d95-8f76-4d1d-a013-b05e9eedced9,2018-10-19T04:57:17.986188,Expenses/Health,992.4460864952491,none
75bccf8e-57ad-4f32-9580-5e4525f334f3,2018-10-19T04:57:17.986188,Expenses/Others,939.4393734538244,none
3463a0a0-4f91-4973-a419-2635b68a8914,2018-10-19T04:57:17.986188,Expenses/Others,321.2981966655806,none
bfd2424f-063c-46eb-961d-e923f19c299b,2018-10-19T04:57:17.986188,Expenses/Entertainment,648.1261745049358,none
c4f5432f-cd1e-44d5-9431-fef97f00ca81,2018-10-19T04:57:17.986188,Expenses/Health,281.7946260713898,none
d291d078-68e6-4f2e-9fc2-c0c0853ed845,2018-10-19T04:57:17.986188,Expenses/Housing,714.3136553815733,none
39b86812-e386-4933-8cd8-663275eb6cb5,2018-10-19T04:57:17.986188,Expenses/Health,453.9220186947447,none
30bb247b-d33c-40d3-9c7a-7a8391c8371d,2018-10-20T04:57:17.986188,Expenses/Education,337.77599169707526,none
cf0deae3-f427-40f5-8723-436205d6f361,2018-10-20T04:57:17.986188,Expenses/Education,906.7469506409618,none
96b1f098-25de-44de-98fa-ff45d8a07305,2018-10-20T04:57:17.986188,Expenses/Entertainment,719.8546759066667,none
070294b4-dd1e-4d99-95c5-ffcd4f2d1125,2018-10-20T04:57:17.986188,Expenses/Education,752.5683143242264,none
868b3c5d-292a-4c25-a4c9-befaaec70d5d,2018-10-20T04:57:17.986188,Expenses/Entertainment,946.6140577548267,none
8a3eb7df-6701-4dbc-844c-2de4895d37d3,2018-10-21T04:57:17.986188,Expenses/Food,561.0409724045771,none
8d79e1c5-e4b8-45e6-9a9c-525a96dccc9f,2018-10-21T04:57:17.986188,Expenses/Entertainment,756.0942548382652,none
4a58f1b4-780f-40e6-9132-94edc2842178,2018-10-21T04:57:17.986188,Expenses/Others,641.72290321068,none
d1c2bf8e-f016-46d7-87de-35584360dd24,2018-10-21T04:57:17.986188,Expenses/Housing,521.5725949251415,none
b405c567-b3ed-4c9d-b04d-4cee149183f5,2018-10-21T04:57:17.986188,Expenses/Entertainment,984.2554369610084,none
a26a50a0-80af-4293-b011-2002acfd4091,2018-10-21T04:57:17.986188,Expenses/Food,570.9721817784582,none
ba5f6397-a635-402d-88c4-0e7097a9ca50,2018-10-21T04:57:17.986188,Expenses/Health,792.9876829653786,none
2f3a3f1c-3f37-4008-abb3-cf870b12691f,2018-10-21T04:57:17.986188,Expenses/Housing,437.75837262386017,none
df559208-f6d8-4a48-bbee-d04a8aa949bd,2018-10-22T04:57:17.986188,Expenses/Transportation,478.42078904543325,none
2811dc44-5cf4-49d8-8615-7a54f0443c33,2018-10-22T04:57:17.986188,Expenses/Education,821.5130327051718,none
46a8f3b9-21a4-434b-b55a-d6a1b6c8c501,2018-10-22T04:57:17.986188,Expenses/Health,743.1785863399527,none
732b408b-37e2-41ad-b14d-5a8c170d9de7,2018-10-22T04:57:17.986188,Expenses/Food,649.7099519457201,none
1ad05915-ed9e-428b-8e1b-33f0da83f9a3,2018-10-22T04:57:17.986188,Expenses/Education,858.5743029807068,none
f65bd28d-22d6-4c37-87f9-2ef5fa4832ac,2018-10-22T04:57:17.986188,Expenses/Others,871.6276393132614,none
481d4084-f032-4de0-8214-b5fdff7b533a,2018-10-22T04:57:17.986188,Expenses/Education,680.5852528950875,none
1d8f21b0-d504-42d4-97af-2aba6c43ade6,2018-10-22T04:57:17.986188,Expenses/Health,761.3554251266694,none
e6eb01a0-cbb9-4985-bbab-729f06ae579e,2018-10-23T04:57:17.986188,Expenses/Education,465.17444606594233,none
73dfc584-77e9-43b7-96b7-17a30919679f,2018-10-23T04:57:17.986188,Expenses/Entertainment,922.4569046940371,none
bd124604-d125-4b2a-a11f-d77bcfad8db9,2018-10-23T04:57:17.986188,Expenses/Health,377.43895022990034,none
a3259c89-c901-4091-b5d1-7aa4528cbade,2018-10-23T04:57:17.986188,Expenses/Transportation,984.2033887780206,none
6d47ae30-d994-441b-b62e-699b00481b39,2018-10-23T04:57:17.986188,Expenses/Education,366.44485793556964,none
d8290ab4-388e-44cc-a881-16af1a1d0b3f,2018-10-23T04:57:17.986188,Expenses/Others,453.34608637461065,none
5285efe0-580b-482a-8a57-e9e9fc46c8af,2018-10-23T04:57:17.986188,Expenses/Housing,536.6981357908412,none
c1bcbe68-61cf-41c6-a0ab-d2eba14145ca,2018-10-23T04:57:17.986188,Expenses/Transportation,891.2673593168649,none
5c1273b6-813b-4e1f-8d28-27745cc971fb,2018-10-23T04:57:17.986188,Expenses/Food,645.9937812787839,none
7c4fbf24-c255-4314-b42b-3575d5d45cde,2018-10-24T04:57:17.986188,Expenses/Health,955.4375261495384,none
24e4054c-2e0a-4877-a22d-ac84316b2cf8,2018-10-24T04:57:17.986188,Expenses/Housing,470.2594452532826,none
b5c453d9-7915-4d46-a311-1bebd1b1f3e6,2018-10-24T04:57:17.986188,Expenses/Food,458.60411124732065,none
aab5efb5-4d13-4a08-b61d-d13d7edec5f7,2018-10-24T04:57:17.986188,Expenses/Food,506.17059516789493,none
1f2a9bdc-5d0c-496d-ac5c-2682bcefed53,2018-10-24T04:57:17.986188,Expenses/Housing,729.680680038102,none
3372c14d-7413-40b7-ae95-4737283e8300,2018-10-24T04:57:17.986188,Expenses/Health,707.6210264911281,none
b1922990-1df6-4a3a-8b2d-e7d12695484b,2018-10-24T04:57:17.986188,Expenses/Education,663.8128919883482,none
3b019879-9b57-4bb4-b805-dbb4ef8e5984,2018-10-24T04:57:17.986188,Expenses/Food,472.20032998440934,none
4969af41-92aa-447b-b684-977a6bf08848,2018-10-24T04:57:17.986188,Expenses/Transportation,462.30736290926194,none
9b609bf6-d853-4979-8bbd-b03c3fd56637,2018-10-24T04:57:17.986188,Expenses/Transportation,909.2169785950741,none
79976ad4-0c1d-4336-a8f4-df0a54585a2e,2018-10-24T04:57:17.986188,Expenses/Health,429.81851483916455,none
1642ccb2-2319-4dd3-a6b4-6ea876e8de64,2018-10-25T04:57:17.986188,Expenses/Housing,810.8395802799516,none
096e0909-0400-47d1-8279-471df1b91f6c,2018-10-25T04:57:17.986188,Expenses/Health,644.2824202687173,none
2d44f4a4-6811-4b80-a5a6-3315a8e04f76,2018-10-25T04:57:17.986188,Expenses/Transportation,703.7598631817314,none
7eb70389-65f7-4d16-90a5-f2252ae8aa83,2018-10-25T04:57:17.986188,Expenses/Others,832.6718848385917,none
6854a5e5-6f30-4fda-8a45-bbbe96d49f42,2018-10-25T04:57:17.986188,Expenses/Food,559.9098296260129,none
8579628c-1fd2-487a-9a10-51e5774e6b80,2018-10-25T04:57:17.986188,Expenses/Health,958.7226926622809,none
785f41bf-416c-40f7-b99c-17af96da02cd,2018-10-25T04:57:17.986188,Expenses/Food,625.8448791485396,none
69a95d1d-c30c-4ebf-a7e2-ad4cde7731e1,2018-10-25T04:57:17.986188,Expenses/Health,870.7373529053655,none
33622471-b20c-4d20-a597-9890e25bed33,2018-10-28T04:57:17.986188,Expenses/Housing,715.4016897537055,none
8553d36f-ad89-41ce-9e3e-0cea7a18931b,2018-10-28T04:57:17.986188,Expenses/Housing,386.89315765313427,none
f13d1a9e-1025-45b9-a2de-2ed1f74fa38a,2018-10-28T04:57:17.986188,Expenses/Others,877.4588232947197,none
500ba577-c315-4b91-bcbf-9656a140e562,2018-10-28T04:57:17.986188,Expenses/Entertainment,557.4400507338692,none
c7cfa590-f98c-4eaf-a480-7da449fa39a5,2018-10-28T04:57:17.986188,Expenses/Food,682.1626772275158,none
5415e26c-bd43-4ed6-81cd-c573a490331b,2018-10-28T04:57:17.986188,Expenses/Housing,910.9357723489625,none
14110b74-6c24-48fa-85f3-446f9dddecda,2018-10-28T04:57:17.986188,Expenses/Health,657.0622334855673,none
f723149c-7f66-4f4a-89f8-13932596796c,2018-10-28T04:57:17.986188,Expenses/Health,294.00200120359494,none
8560d7eb-1d6a-42fa-bd15-25e6037880d6,2018-10-28T04:57:17.986188,Expenses/Education,535.149741928814,none
a4dea253-b0ae-467e-968a-9755ee1901d7,2018-10-28T04:57:17.986188,Expenses/Entertainment,559.587642173037,none
53e0db88-245b-4a7e-b33e-e737d3a0964c,2018-10-28T04:57:17.986188,Expenses/Transportation,858.2239868096692,none
da8e8ba2-c23c-4262-ad2a-04b4d961afe5,2018-10-29T04:57:17.986188,Expenses/Transportation,561.1658301787011,none
fb5c87a1-20b8-4a30-bf39-eae212e76c98,2018-10-29T04:57:17.986188,Expenses/Education,624.7170710706004,none
fafdb15f-b504-45f4-ab70-ad3509120621,2018-10-29T04:57:17.986188,Expenses/Entertainment,581.0824290585497,none
049890a5-d530-4924-b968-4c1a6ec4b49a,2018-10-29T04:57:17.986188,Expenses/Education,547.3771461769886,none
fd3bf935-ff33-4ea0-b067-644b823ed6e1,2018-10-29T04:57:17.986188,Expenses/Housing,407.44553183622713,none
24e327ba-7149-477c-a5c4-437d897d5186,2018-10-29T04:57:17.986188,Expenses/Others,823.995715940968,none
