id,date,category,amount,periodicity
19fa26dd-ec72-4c7e-a818-7897f034aec0,2018-10-29T04:57:17.986188,Income/Salary,930.4934540248032,none
e753fd13-8d8f-45a5-b41a-42b21a567cfc,2018-10-29T04:57:17.986188,Income/Salary,407.6237464405872,none
acb5ae09-f26f-47ee-9d56-c707f8cbf4d2,2018-10-29T04:57:17.986188,Income/Salary,895.8000208041387,none
b5aa3c73-6c21-4f39-8a7f-e2301d3c1895,2018-10-31T04:57:17.986188,Income/Salary,637.9517638096366,none
d611629f-b027-449d-b1db-76554021614f,2018-10-31T04:57:17.986188,Income/Salary,511.5909053686876,none
9061896a-8bdb-4297-bbb4-60168e663acc,2018-10-31T04:57:17.986188,Income/Salary,276.55094140356783,none
4c34ac3f-763c-4049-aad4-2b30783fee81,2018-10-31T04:57:17.986188,Income/Salary,833.9721394110757,none
3e28a4f6-6f76-47e9-8f24-0a824ca15101,2018-10-31T04:57:17.986188,Income/Salary,854.6446332440901,none
90db4a9f-cd30-4ad3-b2d2-8d7da3edac8b,2018-11-02T04:57:17.986188,Income/Salary,508.02919144254076,none
12a32e95-6125-4649-b53d-b64f659c6ac6,2018-11-05T04:57:17.986188,Income/Salary,615.7967709118698,none
8ca6209a-3213-4a3e-b436-6492ad67d6f7,2018-11-05T04:57:17.986188,Income/Salary,457.1318660169925,none
7b951e6c-cb6f-4f4c-9bab-2b80aa073ab4,2018-11-06T04:57:17.986188,Income/Salary,922.7279742805922,none
0ef0ca48-6641-4f28-ba94-4d95499b39d4,2018-11-08T04:57:17.986188,Income/Salary,705.3238379518732,none
3c780597-5a5b-4dde-9949-11fc3be5f291,2018-11-08T04:57:17.986188,Income/Salary,516.9478961683401,none
3efa4065-35bc-4b3f-a3fa-b6b801e063fe,2018-11-08T04:57:17.986188,Income/Salary,387.7191183906814,none
335ca0cc-1ceb-4ccf-ab02-1038c24647cc,2018-11-10T04:57:17.986188,Income/Salary,900.542991823839,none
d7e461c4-9eb8-44d8-a217-e450c6560a4d,2018-11-11T04:57:17.986188,Income/Salary,866.630343380345,none
6cd31c6a-6080-4ae2-8941-446afd28962b,2018-11-11T04:57:17.986188,Income/Salary,779.0357566593668,none
ac863988-8306-4767-93bd-a598cbf133eb,2018-11-12T04:57:17.986188,Income/Salary,929.6585918004519,none
5310fefd-e5da-430a-b6cb-c229ee41270e,2018-11-13T04:57:17.986188,Income/Salary,552.4046235773302,none
f7a1669d-4c2f-4792-89d4-abf447441c21,2018-11-14T04:57:17.986188,Income/Salary,288.59551869249736,none
2df92376-54f0-4484-ac9a-795e1be9a7e4,2018-11-15T04:57:17.986188,Income/Salary,652.3657314662362,none
2aff9689-2d46-4f3b-ab83-f48656989e6d,2018-11-16T04:57:17.986188,Income/Salary,551.3344096793105,none
b09db872-b5bb-42c7-bf9f-05d896d39505,2018-11-16T04:57:17.986188,Income/Salary,810.7832490622798,none
de5c6ddc-61f3-4f0d-8784-b2d6e277b40e,2018-11-16T04:57:17.986188,Income/Salary,981.2513784785474,none
f4b949e7-fd1f-4ca8-9394-cf9b2e7c28d6,2018-11-17T04:57:17.986188,Income/Salary,292.38076095924873,none
7020a467-79c7-4b8e-86e3-5a50b2e7ce01,2018-11-18T04:57:17.986188,Income/Salary,319.6541141735879,none
b47d8234-3fd1-48c3-8ba7-7b6eedebab3b,2018-11-19T04:57:17.986188,Income/Salary,356.5196329312805,none
45a463ab-53d9-4579-a34b-ecb514e7c030,2018-11-19T04:57:17.986188,Income/Salary,678.2836287256583,none
7101de61-b8ea-4b84-b1d4-5de6c7b5a084,2018-11-25T04:57:17.986188,Income/Salary,848.2134007959974,none
af67293b-2ddb-4fc7-9c16-752ed6605bf1,2018-11-25T04:57:17.986188,Income/Salary,879.9329905134944,none
f4ddb4bc-b708-4282-bc58-f2599d6a62ba,2018-11-27T04:57:17.986188,Income/Salary,753.1702836388961,none
c9224820-6046-4126-b70b-6d06f72b0787,2018-11-30T04:57:17.986188,Income/Salary,481.96541035316426,none
30169b82-5cda-4a8b-a8ff-210dcad7a36f,2018-11-30T04:57:17.986188,Income/Salary,729.1087933399755,none
11f2576e-658d-4746-85d1-7b1e71ca8e76,2018-11-30T04:57:17.986188,Income/Salary,295.2651738548999,none
2a581184-a054-40ec-b9b1-82be645f0b50,2018-12-01T04:57:17.986188,Income/Salary,659.1834101773823,none
1578b8dd-7a04-41f1-9a86-f05d95a4752f,2018-12-01T04:57:17.986188,Income/Salary,320.8438653356937,none
923de6d7-32b4-4d3c-9e5d-ccd23d97e086,2018-12-02T04:57:17.986188,Income/Salary,575.5070279591059,none
d3d29e0f-692d-4fd9-891b-78e501e04eca,2018-12-02T04:57:17.986188,Income/Salary,843.0517221703278,none
42d5c216-ed90-4412-92dc-166503e154b0,2018-12-03T04:57:17.986188,Income/Salary,822.8647169526937,none
85555bac-b024-480d-8618-a31fc5208120,2018-12-03T04:57:17.986188,Income/Salary,496.52801620327546,none
70ce9bcd-e29e-40ce-ac8f-bd47689e50c6,2018-12-03T04:57:17.986188,Income/Salary,953.763948534674,none
cd9fc858-aaad-493c-a2cc-060a09bd5ff0,2018-12-06T04:57:17.986188,Income/Salary,697.6156089298817,none
af468b81-076f-41a3-b1ab-d77edb76b91e,2018-12-07T04:57:17.986188,Income/Salary,913.081526579756,none
d86049b7-bc0f-4ab3-8563-b1c9abe2757a,2018-12-07T04:57:17.986188,Income/Salary,770.1763510921862,none
ff8214cd-cd6a-49bd-8e9a-dac9c9e5b853,2018-12-08T04:57:17.986188,Income/Salary,848.4785949894401,none
e809f6bf-2e82-4350-bc83-0782e43e482b,2018-12-10T04:57:17.986188,Income/Salary,973.9570957216129,none
1ff245c3-b344-4e08-8dd1-39f7c14622c8,2018-12-10T04:57:17.986188,Income/Salary,722.3603561297157,none
55b35409-ec31-46b5-bdc8-d5bae79c918b,2018-12-12T04:57:17.986188,Income/Salary,509.66326706017264,none
4440f59d-d731-49e1-8f74-cc0e277b67eb,2018-12-15T04:57:17.986188,Income/Salary,766.5785688489702,none
0b51b165-511e-4fc3-90f1-dd787d43eb7f,2018-12-16T04:57:17.986188,Income/Salary,576.580071948644,none
3a956f41-56fa-45fb-bc14-ec4e3456b08a,2018-12-19T04:57:17.986188,Income/Salary,419.0158439440596,none
74355896-c5a1-4f73-9f3e-b662455eab5e,2018-12-19T04:57:17.986188,Income/Salary,886.9279101278137,none
aceb878b-24a1-4550-b580-5bd2ef3fa357,2018-12-21T04:57:17.986188,Income/Salary,437.6573063803329,none
720cab22-99ee-413d-8534-0404335a0ad3,2018-12-21T04:57:17.986188,Income/Salary,317.5677807139151,none
80b11844-14c4-454e-b3a7-6906400cf13b,2018-12-22T04:57:17.986188,Income/Salary,659.6294669458409,none
1cfe8d42-051f-4b43-a1b2-6fb2baa8dda3,2018-12-23T04:57:17.986188,Income/Salary,380.01838030400376,none
264144f2-5141-4661-b54f-996184c678d3,2018-12-23T04:57:17.986188,Income/Salary,554.7220853700492,none
b473ed04-a577-4d02-b6ea-80f35a11296b,2018-12-23T04:57:17.986188,Income/Salary,622.00575680724,none
39b74605-81ef-482c-954c-4f6224d529df,2018-12-24T04:57:17.986188,Income/Salary,915.1242589649119,none
21324c90-795c-41a1-82a5-8673f9db33cc,2018-12-26T04:57:17.986188,Income/Salary,577.3716034366283,none
ca4ed94b-f69d-4e8e-99a2-c4dffc50b014,2018-12-26T04:57:17.986188,Income/Salary,368.06097246878977,none
5ee31374-acf5-4054-ad18-ec8d9169ba6c,2018-12-26T04:57:17.986188,Income/Salary,271.4310280009292,none
ea60d80c-74ea-4985-b053-4650f883150a,2018-12-26T04:57:17.986188,Income/Salary,916.2518221113028,none
3b53b8f1-7e7e-4400-8615-fe72dce60725,2018-12-29T04:57:17.986188,Income/Salary,989.7965047509044,none
6a0d8ed5-635b-4da6-a622-7f562cff9137,2018-12-29T04:57:17.986188,Income/Salary,658.0084050193141,none
a64e9595-a34c-4411-9b53-b2aa3aabc161,2018-12-30T04:57:17.986188,Income/Salary,879.8730387406931,none
7e114849-2d8d-49e8-8699-bd455fcb595c,2018-12-30T04:57:17.986188,Income/Salary,713.7453170407655,none
df98a105-076a-4e4c-b9f1-b19827c3e535,2019-01-01T04:57:17.986188,Income/Salary,946.7625548601939,none
53292d84-d751-45fe-9997-cf3b91603d9c,2019-01-01T04:57:17.986188,Income/Salary,861.080035546657,none
c9a3aa91-453a-4bdb-a513-d6bd08a3af29,2019-01-01T04:57:17.986188,Income/Salary,521.051826415025,none
593e12ea-4627-4752-a27b-c79b02cc47cd,2019-01-01T04:57:17.986188,Income/Salary,497.4716825490442,none
9cd3d329-575a-40d1-9ede-c569d3f47ae5,2019-01-02T04:57:17.986188,Income/Salary,741.7540320802242,none
2f23a804-dffb-459d-88f2-a5ea2da311df,2019-01-03T04:57:17.986188,Income/Salary,995.0599815783401,none
ada58ae3-b0ad-42f4-9e74-4fedd1c9571c,2019-01-04T04:57:17.986188,Income/Salary,392.40927899659664,none
58a357cc-bcd9-40e3-9dcd-9e90cf3e04c7,2019-01-05T04:57:17.986188,Income/Salary,876.0030969378588,none
dce2c062-83c1-4fe0-b3e7-50c013aa2d0c,2019-01-05T04:57:17.986188,Income/Salary,643.6115050396063,none
ae8d5268-d57d-43b9-8523-65b822033dc1,2019-01-09T04:57:17.986188,Income/Salary,656.5244618179959,none
60a6487e-8734-4f29-8c94-598572ef46c2,2019-01-09T04:57:17.986188,Income/Salary,561.769808420639,none
b065e69c-497d-47b1-8fe1-0d0ef4d602ab,2019-01-09T04:57:17.986188,Income/Salary,973.7343662102994,none
b4290719-8356-41af-b796-3e1ead02a674,2019-01-11T04:57:17.986188,Income/Salary,793.3920759321386,none
4e1ea11e-6a87-458b-a390-c839d269d2ce,2019-01-11T04:57:17.986188,Income/Salary,701.6387342708526,none
068872a6-69b8-4d84-85bc-66a7fb7d84a5,2019-01-11T04:57:17.986188,Income/Salary,443.3727706705006,none
9834714a-1fda-44c3-a7e8-28e7495638f5,2019-01-11T04:57:17.986188,Income/Salary,709.3954491222102,none
3e42b73e-3fe1-4522-b92e-29f0f8901153,2019-01-13T04:57:17.986188,Income/Salary,613.0885246871187,none
ac6d69dd-3fa5-43db-8d87-f15c85e778ce,2019-01-14T04:57:17.986188,Income/Salary,583.6961008598665,none
ea9e3b15-4ba4-4312-9a0f-46d8b61cba02,2019-01-15T04:57:17.986188,Income/Salary,654.532240883487,none
27bf9359-b558-40f4-a430-35f36b9c33b2,2019-01-15T04:57:17.986188,Income/Salary,366.27511788429376,none
f6add086-afbb-4480-a33d-2d291ccabf19,2019-01-16T04:57:17.986188,Income/Salary,407.04401921967604,none
a4a73227-a188-400e-b5c4-6622dcd0281c,2019-01-16T04:57:17.986188,Income/Salary,367.78384643177833,none
e1abbc40-2958-4539-a9bb-435b8f6a0fb7,2019-01-17T04:57:17.986188,Income/Salary,508.18118664733913,none
38527133-c38f-41a8-a5a0-e8dc40be3678,2019-01-17T04:57:17.986188,Income/Salary,946.0502087355471,none
580905d2-3b9f-4124-a935-003c8bbb7717,2019-01-18T04:57:17.986188,Income/Salary,484.88361502345674,none
f22f59ee-f30f-467f-9283-a822df851a7f,2019-01-20T04:57:17.986188,Income/Salary,350.837837746796,none
7edbea1a-c009-4873-8b2b-86bea1e732eb,2019-01-22T04:57:17.986188,Income/Salary,632.4375811230586,none
0207b1dc-ac32-491d-8ce5-06afee31564e,2019-01-22T04:57:17.986188,Income/Salary,955.4214691528155,none
e6b901f8-688f-42f2-b83c-3d589caeb135,2019-01-24T04:57:17.986188,Income/Salary,315.4521473845415,none
b79dc617-3a92-49dd-834f-119feb2b9bba,2019-01-26T04:57:17.986188,Income/Salary,945.5744303116492,none
560a0a27-c5d9-459a-8f54-2a2239944928,2019-01-26T04:57:17.986188,Income/Salary,926.1322163624825,none
02ffa083-bd3f-401c-ad10-3a35f2ee6547,2019-01-27T04:57:17.986188,Income/Salary,497.1268384555329,none
60018ae6-49d3-4ba0-a112-472dc1f73611,2019-01-27T04:57:17.986188,Income/Salary,869.9326369941055,none
9a5aa89b-9955-46d6-90c0-4c8e761c2893,2019-01-27T04:57:17.986188,Income/Salary,707.1026219664938,none
e4ecb726-6eb0-4367-8328-252bebf78f5f,2019-01-27T04:57:17.986188,Income/Salary,836.2765988104752,none
6566a9de-4a1e-4e60-b2ba-8a416e19c5a3,2019-01-27T04:57:17.986188,Income/Salary,996.0790070649764,none
e6c359f1-3b84-4b6d-8deb-c7f35c342c35,2019-01-29T04:57:17.986188,Income/Salary,696.7558107642255,none
b9084ce6-ffb8-48e8-aeab-e004475d9892,2019-01-29T04:57:17.986188,Income/Salary,307.38104690853226,none
e5dfd088-cbcf-46b4-b195-136adfb782f9,2019-02-01T04:57:17.986188,Income/Salary,844.1257146614819,none
3fb37f12-596e-4fbd-8b52-72c9131ee403,2019-02-01T04:57:17.986188,Income/Salary,796.5065782411398,none
940909ca-1256-471d-bb02-7a3ee06340ec,2019-02-02T04:57:17.986188,Income/Salary,343.65550359483996,none
7f71d4e5-432e-4365-bb93-e75d9b6fb667,2019-02-03T04:57:17.986188,Income/Salary,388.4708790630065,none
332363eb-ce0f-4c03-875b-f775becc3d68,2019-02-06T04:57:17.986188,Income/Salary,548.9042640918694,none
59799fbf-013d-490d-9c5e-2803502b2106,2019-02-06T04:57:17.986188,Income/Salary,924.7430047751045,none
01b0e7db-caeb-4f5d-a306-9de3eb3305d4,2019-02-07T04:57:17.986188,Income/Salary,645.3312610827675,none
814c910d-0ccc-44d0-809b-65a474fadaea,2019-02-09T04:57:17.986188,Income/Salary,273.30571154646736,none
15b07fb1-cc11-48ee-a643-79d1cde1a975,2019-02-10T04:57:17.986188,Income/Salary,562.2938921985065,none
42961c34-644a-425b-990d-b52fe9bb5d3e,2019-02-10T04:57:17.986188,Income/Salary,498.19818562686316,none
9fd72c3a-ff31-4e50-a526-d19e49885f3e,2019-02-10T04:57:17.986188,Income/Salary,992.5001468570117,none
c4951c12-7093-45de-a455-f2fde9833424,2019-02-12T04:57:17.986188,Income/Salary,687.1126115012732,none
d9ebfac7-4f28-4aaa-9f3d-244b021fad38,2019-02-12T04:57:17.986188,Income/Salary,564.871274277561,none
87f0f6b5-7dbe-4ac0-8539-96f482b8ab0d,2019-02-12T04:57:17.986188,Income/Salary,881.1678014292117,none
12018361-49d9-4667-a9a1-1deea9685e41,2019-02-12T04:57:17.986188,Income/Salary,642.9137713239293,none
bc353a67-21f5-4be8-bc0f-0b6c87a5b9f8,2019-02-13T04:57:17.986188,Income/Salary,844.1361013598937,none
ac996e31-5a77-4ec3-a0f2-5d5951c71c97,2019-02-14T04:57:17.986188,Income/Salary,285.9777443740846,none
b5ec2097-272c-4420-b232-e80c09de2083,2019-02-14T04:57:17.986188,Income/Salary,911.1111743138549,none
7c1ff08a-121e-410e-804b-a1ecde147fc1,2019-02-17T04:57:17.986188,Income/Salary,329.7150433097467,none
0b6bb7ea-ed9b-48a1-b0a7-e71770d4b249,2019-02-18T04:57:17.986188,Income/Salary,925.9613658752426,none
9f78b573-e723-4f0c-ba19-784dcd8770f8,2019-02-18T04:57:17.986188,Income/Salary,799.0609375862089,none
0373cf80-45db-44c3-b501-c6c2bb2d870f,2019-02-19T04:57:17.986188,Income/Salary,832.3448473539702,none
80827ff3-1783-4727-9ff3-eff78d7d5264,2019-02-21T04:57:17.986188,Income/Salary,621.8327915276442,none
06f8e580-3439-4fed-ad0b-2e5ee7d36728,2019-02-23T04:57:17.986188,Income/Salary,941.5235593757336,none
39db7367-262a-4ac4-85a2-da52031c8886,2019-02-26T04:57:17.986188,Income/Salary,747.5958770927705,none
cc2ec351-a40a-4671-ba36-d4fac3ed0e9e,2019-02-26T04:57:17.986188,Income/Salary,363.32580193224214,none
0616175b-f06c-460a-a338-dcaef4ebeafc,2019-02-27T04:57:17.986188,Income/Salary,569.2808219094425,none
ba2a9034-ebdf-4028-88e5-cdd2e117a331,2019-02-28T04:57:17.986188,Income/Salary,950.2011924505957,none
42c36754-a2a7-4148-80dd-0afcebbdacb8,2019-03-01T04:57:17.986188,Income/Salary,405.1470481326269,none
27e39991-b096-4b7a-9d64-7dc8b17a6106,2019-03-02T04:57:17.986188,Income/Salary,808.8782556369331,none
08787f31-616a-4903-a4c4-5f839b0d3f91,2019-03-04T04:57:17.986188,Income/Salary,470.81346117628675,none
fe0cd442-59ee-4e78-bdcc-8bc12565a56a,2019-03-05T04:57:17.986188,Income/Salary,359.68911215946514,none
cb116e78-35b9-4d31-813a-28046e0eded7,2019-03-05T04:57:17.986188,Income/Salary,519.8389471786218,none
80371b77-9bf6-4d96-bb68-d133bba67874,2019-03-06T04:57:17.986188,Income/Salary,438.4538282724065,none
d467aa09-d696-4bce-989f-02d33b156337,2019-03-06T04:57:17.986188,Income/Salary,909.7136916481954,none
2d1c588d-5890-4873-8196-bb2eb471c2ea,2019-03-07T04:57:17.986188,Income/Salary,884.4569246562342,none
343b7508-2478-4818-a489-463fd4a06b6b,2019-03-07T04:57:17.986188,Income/Salary,325.6815793197894,none
21c3e7f6-7d1d-45d7-ba7a-d476e8384dee,2019-03-08T04:57:17.986188,Income/Salary,569.698301600313,none
46b895f9-354c-4bd5-aaee-313dc322d027,2019-03-08T04:57:17.986188,Income/Salary,653.8487043701355,none
282b6ca8-770c-459d-8084-b728421650b3,2019-03-08T04:57:17.986188,Income/Salary,836.5428418123256,none
90a11d31-ff31-4815-8767-cfcf919f0f8b,2019-03-08T04:57:17.986188,Income/Salary,955.7856802964247,none
abf27298-3d57-4184-b9d7-79dac780a874,2019-03-09T04:57:17.986188,Income/Salary,768.4047511188668,none
8bfeca76-a0da-47f7-844f-ffa5b8d98c8e,2019-03-10T04:57:17.986188,Income/Salary,519.5260323430648,none
cae28a2e-0c58-4f71-9ece-d02d1894232b,2019-03-10T04:57:17.986188,Income/Salary,267.59297292288863,none
f6467678-ad3c-4a19-931a-3a6b35a847d9,2019-03-11T04:57:17.986188,Income/Salary,627.3689775384973,none
b20e24dc-3857-4d2c-adf2-232542a9c0f4,2019-03-11T04:57:17.986188,Income/Salary,635.0127358020973,none
cbd05c9b-a551-4dcc-b025-c32e85a9036d,2019-03-11T04:57:17.986188,Income/Salary,497.4129825229678,none
2e13a4db-bf05-4c50-b6a7-6ea59fedebf1,2019-03-12T04:57:17.986188,Income/Salary,461.4493369227623,none
8ca7e1ec-cd26-4bb9-a917-b8b3fd491cc5,2019-03-13T04:57:17.986188,Income/Salary,847.7684490781153,none
c8f94dfa-b5b8-4dcf-b88d-9fc18c814307,2019-03-15T04:57:17.986188,Income/Salary,637.420029820533,none
a9fce3d0-2dab-47e8-855f-853de8070834,2019-03-17T04:57:17.986188,Income/Salary,475.30113421066176,none
89d3b914-dbf5-4a86-8d2c-173aeb97bfeb,2019-03-17T04:57:17.986188,Income/Salary,835.7551833929258,none
94c45af6-c2b1-4d74-a68d-89465e2d8bb6,2019-03-17T04:57:17.986188,Income/Salary,902.6157934727466,none
46a591c4-5faa-4f15-9aa5-9ce6410f4c36,2019-03-17T04:57:17.986188,Income/Salary,452.465440019934,none
1d1243d6-3459-4bde-8267-021dc07eb764,2019-03-18T04:57:17.986188,Income/Salary,276.0106577014674,none
87691055-b9df-410e-ae06-6a10639b31af,2019-03-18T04:57:17.986188,Income/Salary,312.7146390545713,none
1de3b0fc-319c-4e7d-9fa5-b089806441f9,2019-03-19T04:57:17.986188,Income/Salary,924.290086087864,none
f293241a-f567-4bee-8c2d-9aabc40020e1,2019-03-19T04:57:17.986188,Income/Salary,495.564146968404,none
d4b7c301-f3c5-4ad4-bf1b-16e6a0e6ba48,2019-03-20T04:57:17.986188,Income/Salary,315.57654927360517,none
9ccb9699-aa7f-42a5-8f73-f076de610eab,2019-03-20T04:57:17.986188,Income/Salary,796.0492032968882,none
6523967a-4cce-4997-9b47-6732c3a4d920,2019-03-20T04:57:17.986188,Income/Salary,807.1667084483147,none
d528c88a-de5d-4093-a38b-fd3069fea908,2019-03-21T04:57:17.986188,Income/Salary,349.4893983436423,none
92a987f0-c540-4227-a4ef-3f810af478ba,2019-03-23T04:57:17.986188,Income/Salary,451.075992364085,none
6e448336-9688-4383-8a25-72f1ab26d677,2019-03-23T04:57:17.986188,Income/Salary,753.1527318090214,none
36fb04b5-10f8-4a4b-9dad-e817d22555b6,2019-03-24T04:57:17.986188,Income/Salary,293.9653600836174,none
e621dbc4-04dd-4ba9-a796-79c14928f47d,2019-03-24T04:57:17.986188,Income/Salary,281.086527402989,none
83c475ea-2129-49fc-9686-3ea112300aea,2019-03-24T04:57:17.986188,Income/Salary,450.9988647771604,none
b26eb3a0-5db1-44bc-a7d6-84daa4e18be4,2019-03-25T04:57:17.986188,Income/Salary,605.2524338286603,none
80208b78-fcb0-48c7-8eba-ee4909dd779d,2019-03-26T04:57:17.986188,Income/Salary,747.476639418515,none
2182d356-4efc-4ea5-ae34-d203184abdf3,2019-03-26T04:57:17.986188,Income/Salary,952.0979697346795,none
3f01b9aa-10fa-4a5a-8972-adda14805569,2019-03-27T04:57:17.986188,Income/Salary,802.9582991746136,none
b5999a18-2bfd-4d78-b94c-ce77ce69355c,2019-03-28T04:57:17.986188,Income/Salary,617.5489083511468,none
8df6d947-ba84-4182-baf8-7c6f7e754515,2019-03-29T04:57:17.986188,Income/Salary,465.3259266802418,none
011c1153-4c98-4656-a782-2c12948366bc,2019-03-31T04:57:17.986188,Income/Salary,963.5251820235401,none
300c8635-dfc0-497d-8dd5-4186d2b49c60,2019-03-31T04:57:17.986188,Income/Salary,740.9356299081265,none
fd3b426b-053b-40dd-b72b-a66dbe5e3d74,2019-04-02T04:57:17.986188,Income/Salary,299.4507862400617,none
ff2e17c6-4463-4e81-9b39-240c5f2564b0,2019-04-02T04:57:17.986188,Income/Salary,340.4066063977774,none
79af98a4-2fb4-4aa5-aa49-0dd9fbe00ff8,2019-04-03T04:57:17.986188,Income/Salary,723.8550103376172,none
2d6c2152-a0f5-41c1-9cbd-a10b30c42f6f,2019-04-03T04:57:17.986188,Income/Salary,321.06610916519304,none
04e1897f-b62b-4869-baed-0d233c6e9fcf,2019-04-06T04:57:17.986188,Income/Salary,782.1103292470673,none
9bce5d38-c2ef-41a3-86ba-880283d272e5,2019-04-06T04:57:17.986188,Income/Salary,468.5550651456763,none
9b80c67d-321f-4d21-99a4-315292ce3a9e,2019-04-07T04:57:17.986188,Income/Salary,636.6112453825677,none
9b4c6b85-5d3d-4ea4-a35b-fb8e4be64e72,2019-04-08T04:57:17.986188,Income/Salary,593.6475240444354,none
fb87c991-befa-47d7-9bfa-0dd2136dbf21,2019-04-08T04:57:17.986188,Income/Salary,354.3508165159997,none
